#Digilent WaveForms Logic Analyzer Bus
#Device Name: Discovery2
#Serial Number: SN:210321B27B48
#Date Time: 2025-07-20 16:38:26.1000

Time (s),Data
-15.744725,80
-15.74458,80
-15.74444,15
-15.7443,80
-15.74416,80
-15.74402,80
-15.74388,80
-15.74374,80
-15.7436,80
-15.743455,80
-15.743315,80
-15.74317,80
-15.74303,80
-15.74289,80
-15.74275,80
-15.74261,15
-15.742465,80
-15.742325,80
-15.742185,80
-15.742045,80
-15.741895,80
-15.74175,80
-15.741605,80
-15.74146,80
-15.741315,80
-15.741175,80
-15.741015,80
-15.740875,15
-15.740735,80
-15.740595,80
-15.740455,80
-15.740315,80
-15.740175,80
-15.740035,80
-15.739895,80
-15.739755,80
-15.739615,80
-15.739455,80
-15.739315,80
-15.73917,80
-15.73903,15
-15.73889,80
-15.73875,80
-15.73861,80
-15.73847,80
-15.73833,80
-15.738185,80
-15.738045,80
-15.737905,80
-15.737765,80
-15.737625,80
-15.737485,80
-15.737345,15
-15.737205,80
-15.737065,80
-15.73692,80
-15.73678,80
-15.73664,80
-15.7365,80
-15.73636,80
-15.73622,80
-15.73608,80
-15.735935,80
-15.735795,80
-15.735655,80
-15.735515,15
-15.735375,80
-15.735235,80
-15.735095,80
-15.734955,80
-15.734815,80
-15.73467,80
-15.73453,80
-15.73439,80
-15.73425,80
-15.73411,80
-15.73397,80
-15.72034,15
-15.7202,83
-15.72006,81
-15.71992,81
-15.71978,81
-15.71964,81
-15.7195,81
-15.719355,81
-15.719215,81
-15.71907,81
-15.71893,81
-15.71879,81
-15.71865,81
-15.718505,81
-15.718365,81
-15.718225,81
-15.718085,81
-15.71794,81
-15.71779,81
-15.717645,81
-15.717495,81
-15.71735,81
-15.717205,81
-15.680725,81
-15.68058,81
-15.68043,81
-15.680285,81
-15.680145,81
-15.680005,81
-15.679865,81
-15.679725,81
-15.679585,81
-15.679425,81
-15.679285,81
-15.679145,81
-15.679005,81
-15.67886,81
-15.67872,81
-15.67858,81
-15.67844,81
-15.6783,81
-15.67816,81
-15.67802,81
-15.67788,81
-15.67774,81
-15.677595,81
-15.677455,81
-15.677315,81
-15.677175,81
-15.677035,81
-15.676895,81
-15.676755,81
-15.676615,81
-15.67647,81
-15.67633,81
-15.67619,81
-15.67605,81
-15.67591,81
-15.67577,81
-15.67563,81
-15.67549,81
-15.67087,81
-15.67071,81
-15.67057,81
-15.67043,81
-15.67029,81
-15.67015,81
-15.67001,81
-15.66987,81
-15.669725,81
-15.669585,81
-15.669425,83
-15.66928,80
-15.66914,80
-15.669,80
-15.668855,80
-15.668715,80
-15.668575,80
-15.668435,80
-15.668295,80
-15.66815,80
-15.668005,80
-15.66786,80
-15.66771,15
-15.667565,80
-15.66742,80
-15.667275,80
-15.66684,80
-15.6667,80
-15.66656,80
-15.66642,80
-15.66628,80
-15.66614,80
-15.666,80
-15.665855,80
-15.665715,15
-15.665575,80
-15.665435,80
-15.665295,80
-15.665155,80
-15.665015,80
-15.664875,80
-15.66473,80
-15.66459,80
-15.66445,80
-15.66431,80
-15.66417,80
-15.66403,80
-15.66389,15
-15.663745,80
-15.663605,80
-15.663465,80
-15.663325,80
-15.663185,80
-15.663045,80
-15.662905,80
-15.662765,80
-15.66262,80
-15.66248,80
-15.66234,80
-15.6622,15
-15.66206,80
-15.66192,80
-15.66178,80
-15.661635,80
-15.661495,80
-15.661355,80
-15.661215,80
-15.661075,80
-15.660935,80
-15.660795,80
-15.66065,80
-15.66051,80
-15.66037,15
-15.66023,80
-15.66009,80
-15.65995,80
-15.65981,80
-15.659665,80
-15.659525,80
-15.659385,80
-15.659245,80
-15.659105,80
-15.658965,80
-15.658825,80
-15.658685,15
-15.65854,80
-15.6584,80
-15.65826,80
-15.65812,80
-15.65798,80
-15.65784,80
-15.6577,80
-15.65756,80
-15.65742,80
-15.657275,80
-15.657135,80
-15.656995,80
-15.656855,15
-15.656715,80
-15.656575,80
-15.656435,80
-15.656295,80
-15.656155,80
-15.65601,80
-15.65586,80
-15.655715,80
-15.65557,80
-15.65542,80
-15.65528,80
-15.655135,15
-15.654995,80
-15.654855,80
-15.654715,80
-15.654575,80
-15.654435,80
-15.654295,80
-15.65415,80
-15.65401,80
-15.65387,80
-15.65373,80
-15.65359,80
-15.65345,80
-15.65331,15
-15.65317,80
-15.65303,80
-15.65289,80
-15.652745,80
-15.652605,80
-15.652465,80
-15.652325,80
-15.652185,80
-15.652045,80
-15.651905,80
-15.651765,80
-15.65162,15
-15.65148,80
-15.65134,80
-15.6512,80
-15.65106,80
-15.65092,80
-15.65078,80
-15.65064,80
-15.64811,80
-15.64797,80
-15.64783,80
-15.64769,80
-15.64755,80
-15.64741,15
-15.647265,80
-15.647125,80
-15.646985,80
-15.646845,80
-15.646705,80
-15.646565,80
-15.646425,80
-15.64628,80
-15.64614,80
-15.646,80
-15.64586,80
-15.64572,15
-15.64558,80
-15.64544,80
-15.64529,80
-15.64513,80
-15.64499,80
-15.64485,80
-15.64471,80
-15.64457,80
-15.644425,80
-15.644285,80
-15.644145,80
-15.644005,80
-15.64386,15
-15.643715,80
-15.64357,80
-15.643425,80
-15.64328,80
-15.64312,80
-15.64298,80
-15.64284,80
-15.6427,80
-15.64256,80
-15.64242,80
-15.64228,80
-15.64214,15
-15.64198,80
-15.64184,80
-15.6417,80
-15.64156,80
-15.641415,80
-15.641275,80
-15.641135,80
-15.640995,80
-15.640855,80
-15.640715,80
-15.640575,80
-15.640435,80
-15.640295,15
-15.64015,80
-15.64001,80
-15.63987,80
-15.63973,80
-15.63959,80
-15.63945,80
-15.63931,80
-15.63917,80
-15.63903,80
-15.63889,80
-15.638745,80
-15.638605,15
-15.638465,80
-15.638325,80
-15.638185,80
-15.638045,80
-15.637905,80
-15.637765,80
-15.620195,80
-15.62005,80
-15.619905,80
-15.619755,80
-15.61961,80
-15.61946,15
-15.619315,80
-15.619175,80
-15.619015,80
-15.618875,80
-15.61873,80
-15.61859,80
-15.61845,80
-15.61831,80
-15.61817,80
-15.61803,80
-15.61789,80
-15.61775,15
-15.61761,80
-15.617465,80
-15.617325,80
-15.616695,80
-15.61655,80
-15.616405,80
-15.616265,80
-15.616125,80
-15.615985,80
-15.615845,80
-15.615705,80
-15.615565,80
-15.615425,15
-15.615285,80
-15.615145,80
-15.615,80
-15.61486,80
-15.61472,80
-15.61458,80
-15.61444,80
-15.6143,80
-15.61416,80
-15.61402,80
-15.61386,80
-15.61372,15
-15.61358,83
-15.61344,81
-15.61328,81
-15.61314,81
-15.613,81
-15.61286,81
-15.61272,81
-15.61256,81
-15.61242,81
-15.612275,81
-15.612135,81
-15.611995,81
-15.611835,81
-15.611695,81
-15.611555,81
-15.611395,81
-15.611255,81
-15.611115,81
-15.610975,81
-15.610835,81
-15.610675,81
-15.610535,81
-15.610395,81
-15.610255,81
-15.610095,81
-15.609955,81
-15.609815,81
-15.609675,81
-15.60953,81
-15.60939,81
-15.609245,81
-15.609105,81
-15.608965,81
-15.608825,81
-15.608665,81
-15.608525,81
-15.608385,81
-15.608225,81
-15.60808,81
-15.607935,81
-15.607785,81
-15.60764,81
-15.607495,81
-15.60735,81
-15.607205,81
-15.607065,81
-15.606925,81
-15.60678,81
-15.60664,81
-15.6065,81
-15.60636,81
-15.60622,81
-15.60608,81
-15.60594,81
-15.605795,81
-15.605655,81
-15.605515,81
-15.605375,81
-15.605235,81
-15.605095,81
-15.600145,81
-15.600005,81
-15.599865,81
-15.599725,81
-15.599585,81
-15.59944,81
-15.5993,81
-15.59916,81
-15.59902,81
-15.59888,81
-15.59874,83
-15.5986,80
-15.59846,80
-15.59832,80
-15.598175,80
-15.598035,80
-15.597895,80
-15.597755,80
-15.597615,80
-15.597475,80
-15.59733,80
-15.597185,80
-15.597045,15
-15.596905,80
-15.596765,80
-15.596625,80
-15.59648,80
-15.59634,80
-15.5962,80
-15.59606,80
-15.59591,80
-15.59576,80
-15.595615,80
-15.595465,80
-15.59532,15
-15.59518,80
-15.595035,80
-15.594895,80
-15.594755,80
-15.594615,80
-15.594475,80
-15.594335,80
-15.594195,80
-15.594055,80
-15.593915,80
-15.593775,80
-15.59363,80
-15.59349,15
-15.59335,80
-15.59321,80
-15.59307,80
-15.59293,80
-15.59279,80
-15.59265,80
-15.59251,80
-15.592365,80
-15.592225,80
-15.592085,80
-15.591945,80
-15.591805,15
-15.591665,80
-15.591525,80
-15.59138,80
-15.59124,80
-15.5911,80
-15.59096,80
-15.59082,80
-15.59068,80
-15.59054,80
-15.5904,80
-15.590255,80
-15.590115,80
-15.589975,15
-15.589835,80
-15.589695,80
-15.589555,80
-15.589415,80
-15.589275,80
-15.589135,80
-15.588995,80
-15.58885,80
-15.58871,80
-15.58857,80
-15.58843,80
-15.58829,15
-15.58815,80
-15.58801,80
-15.58787,80
-15.58773,80
-15.58759,80
-15.58745,80
-15.58731,80
-15.58717,80
-15.58703,80
-15.58689,80
-15.58675,80
-15.58661,80
-15.58647,15
-15.58633,80
-15.58619,80
-15.58605,80
-15.585905,80
-15.585765,80
-15.585625,80
-15.585485,80
-15.58534,80
-15.5852,80
-15.58506,80
-15.58492,80
-15.58478,15
-15.584635,15
-15.584495,80
-15.584355,80
-15.584215,80
-15.584075,80
-15.58393,80
-15.583305,80
-15.58316,80
-15.583015,80
-15.582865,80
-15.58272,80
-15.58258,80
-15.58244,15
-15.5823,80
-15.582155,80
-15.582015,80
-15.581875,80
-15.581735,80
-15.581595,80
-15.581455,80
-15.581315,80
-15.581175,80
-15.58103,80
-15.58089,80
-15.58075,15
-15.58061,80
-15.58047,80
-15.58033,80
-15.58019,80
-15.58005,80
-15.57991,80
-15.579765,80
-15.579625,80
-15.56599,80
-15.56585,80
-15.56571,80
-15.565565,15
-15.565425,80
-15.565285,80
-15.565145,80
-15.565005,80
-15.564865,80
-15.564725,80
-15.564585,80
-15.564445,80
-15.564305,80
-15.56416,80
-15.56402,80
-15.56388,15
-15.56374,80
-15.5636,80
-15.56346,80
-15.56332,80
-15.56318,80
-15.563035,80
-15.562895,80
-15.562755,80
-15.562615,80
-15.562475,80
-15.562335,80
-15.562195,80
-15.562055,15
-15.56191,80
-15.56177,80
-15.56163,80
-15.56149,80
-15.56135,80
-15.56121,80
-15.56107,80
-15.56093,80
-15.56079,80
-15.560645,80
-15.560505,80
-15.560365,15
-15.560225,80
-15.560085,80
-15.559945,80
-15.559805,80
-15.559665,80
-15.559525,80
-15.559385,80
-15.559225,80
-15.55908,80
-15.558935,80
-15.55879,80
-15.558645,80
-15.558495,15
-15.55835,80
-15.55821,80
-15.55807,80
-15.55793,80
-15.55777,80
-15.55763,80
-15.55749,80
-15.55733,80
-15.55719,80
-15.55705,80
-15.55691,80
-15.55675,15
-15.55661,80
-15.556465,80
-15.556325,80
-15.55617,80
-15.556025,80
-15.555885,80
-15.555745,80
-15.555585,80
-15.555445,80
-15.555305,80
-15.555145,80
-15.555005,80
-15.554865,15
-15.554725,80
-15.554585,80
-15.554425,80
-15.554285,80
-15.554145,80
-15.554005,80
-15.553845,80
-15.553705,80
-15.553565,80
-15.553425,80
-15.55328,80
-15.55314,15
-15.553,80
-15.55286,80
-15.55272,80
-15.55258,80
-15.55244,80
-15.5523,80
-15.552155,80
-15.552015,80
-15.551875,80
-15.551735,80
-15.551595,80
-15.551455,80
-15.551315,15
-15.551175,80
-15.551035,80
-15.55089,80
-15.55075,80
-15.55061,80
-15.548085,80
-15.547945,80
-15.547805,80
-15.547665,80
-15.547525,80
-15.54738,80
-15.54724,15
-15.5471,83
-15.546955,81
-15.54681,81
-15.546665,81
-15.546525,81
-15.54638,81
-15.546215,81
-15.546075,81
-15.545935,81
-15.545795,81
-15.545655,81
-15.545515,81
-15.545375,81
-15.545235,81
-15.545095,81
-15.544955,81
-15.544815,81
-15.544675,81
-15.544535,81
-15.544395,81
-15.544255,81
-15.54411,81
-15.54397,81
-15.54383,81
-15.54369,95
-15.54355,95
-15.54341,95
-15.54327,95
-15.54313,95
-15.54299,95
-15.542845,95
-15.542705,95
-15.542565,95
-15.542425,95
-15.542285,95
-15.542145,95
-15.542005,81
-15.541865,81
-15.54172,81
-15.54158,81
-15.54144,81
-15.5413,81
-15.54116,81
-15.54102,81
-15.54088,81
-15.54074,81
-15.540595,81
-15.540455,81
-15.540315,81
-15.540175,81
-15.540035,81
-15.539875,81
-15.539735,81
-15.539575,81
-15.539415,81
-15.539255,81
-15.539115,81
-15.538975,81
-15.538835,81
-15.538675,81
-15.53396,81
-15.53349,81
-15.53335,81
-15.53321,81
-15.53307,81
-15.53293,81
-15.53279,81
-15.53265,81
-15.53251,81
-15.53237,81
-15.53223,83
-15.53209,80
-15.53195,80
-15.53181,80
-15.53167,80
-15.53153,80
-15.53139,80
-15.53125,80
-15.53111,80
-15.53097,80
-15.53083,80
-15.53069,80
-15.53055,15
-15.530405,80
-15.530265,80
-15.530125,80
-15.529985,80
-15.529845,80
-15.529705,80
-15.529565,80
-15.529425,80
-15.52928,80
-15.52914,80
-15.529,80
-15.52886,15
-15.52872,15
-15.52858,80
-15.52844,80
-15.5283,80
-15.528155,80
-15.528015,80
-15.527875,80
-15.527735,80
-15.527595,80
-15.527455,80
-15.527315,80
-15.527175,80
-15.52703,15
-15.52689,80
-15.52675,80
-15.52661,80
-15.52647,80
-15.52633,80
-15.52619,80
-15.52605,80
-15.52591,80
-15.525765,80
-15.525625,80
-15.525485,80
-15.525345,15
-15.525205,15
-15.525065,80
-15.524925,80
-15.524785,80
-15.52464,80
-15.5245,80
-15.52436,80
-15.52422,80
-15.52408,80
-15.52394,80
-15.5238,80
-15.523655,80
-15.523515,15
-15.523375,80
-15.52323,80
-15.52309,80
-15.522945,80
-15.522805,80
-15.522665,80
-15.522525,80
-15.522385,80
-15.522245,80
-15.5221,80
-15.52196,80
-15.52181,15
-15.52166,15
-15.521515,80
-15.52137,80
-15.52122,80
-15.52108,80
-15.52094,80
-15.5208,80
-15.52066,80
-15.52052,80
-15.52038,80
-15.52024,80
-15.520095,80
-15.519955,15
-15.519815,80
-15.519675,80
-15.519535,80
-15.519395,80
-15.519255,80
-15.519115,80
-15.518975,80
-15.518835,80
-15.518695,80
-15.518555,80
-15.518415,80
-15.518275,80
-15.518135,15
-15.517995,80
-15.517855,80
-15.517715,80
-15.517575,80
-15.517435,80
-15.517295,80
-15.51666,80
-15.516515,80
-15.516365,80
-15.51622,80
-15.516065,80
-15.51592,15
-15.51578,80
-15.51564,80
-15.5155,80
-15.51536,80
-15.51522,80
-15.51508,80
-15.51494,80
-15.5148,80
-15.514655,80
-15.514515,80
-15.514375,80
-15.514235,15
-15.514095,15
-15.513955,80
-15.513815,80
-15.513675,80
-15.51353,80
-15.51339,80
-15.51325,80
-15.51311,80
-15.51297,80
-15.51283,80
-15.51269,80
-15.51255,80
-15.512405,15
-15.512265,80
-15.512125,80
-15.511985,80
-15.511845,80
-15.511705,80
-15.511565,80
-15.511425,80
-15.51128,80
-15.51114,80
-15.49425,80
-15.49411,80
-15.493965,15
-15.493825,15
-15.493685,80
-15.493545,80
-15.493405,80
-15.493265,80
-15.493125,80
-15.492985,80
-15.49284,80
-15.4927,80
-15.49256,80
-15.49242,80
-15.49228,80
-15.49214,15
-15.492,80
-15.49186,80
-15.49172,80
-15.491575,80
-15.491435,80
-15.491295,80
-15.491155,80
-15.491015,80
-15.490875,80
-15.490735,80
-15.490595,80
-15.490455,15
-15.490315,15
-15.490175,80
-15.490035,80
-15.489895,80
-15.489755,80
-15.489615,80
-15.489475,80
-15.489335,80
-15.489195,80
-15.489055,80
-15.488915,80
-15.488775,80
-15.488635,15
-15.48849,80
-15.48835,80
-15.48821,80
-15.48807,80
-15.48793,80
-15.48779,80
-15.48765,80
-15.48749,80
-15.48735,80
-15.48721,80
-15.48707,80
-15.48691,15
-15.486765,15
-15.486625,80
-15.486465,80
-15.48632,80
-15.48618,80
-15.48602,80
-15.48588,80
-15.48574,80
-15.4856,80
-15.48544,80
-15.4853,80
-15.48516,80
-15.485015,15
-15.484865,80
-15.48472,80
-15.484575,80
-15.48443,80
-15.484285,80
-15.484145,80
-15.484005,80
-15.48386,80
-15.48255,80
-15.482405,80
-15.482255,80
-15.48211,15
-15.48197,15
-15.48183,80
-15.48169,80
-15.48155,80
-15.48141,80
-15.48127,80
-15.481125,80
-15.480985,80
-15.480845,80
-15.480705,80
-15.480565,80
-15.480425,80
-15.480285,15
-15.48014,80
-15.48,80
-15.47986,80
-15.47972,80
-15.47958,80
-15.47944,80
-15.4793,80
-15.47916,80
-15.47902,80
-15.478875,80
-15.478735,80
-15.478595,15
-15.478455,83
-15.478315,81
-15.478175,81
-15.478035,81
-15.477895,81
-15.47775,81
-15.47761,81
-15.47747,81
-15.47733,81
-15.47719,81
-15.47705,81
-15.47691,81
-15.47677,81
-15.47663,81
-15.47649,81
-15.47635,81
-15.47621,81
-15.47607,81
-15.47593,81
-15.47579,81
-15.47565,81
-15.47551,81
-15.47537,81
-15.47523,81
-15.47509,95
-15.47495,95
-15.47481,95
-15.474665,95
-15.474525,95
-15.47438,95
-15.47424,95
-15.47408,95
-15.47394,95
-15.4738,95
-15.47366,95
-15.47352,95
-15.473375,81
-15.473235,81
-15.473095,81
-15.472945,81
-15.4728,81
-15.47265,81
-15.472505,81
-15.472355,81
-15.472215,81
-15.47207,81
-15.47193,81
-15.47179,81
-15.47165,81
-15.47151,81
-15.47137,81
-15.471225,81
-15.471085,81
-15.470945,81
-15.470805,81
-15.470665,81
-15.470525,81
-15.470385,81
-15.470245,81
-15.470105,81
-15.46515,81
-15.46501,81
-15.46487,81
-15.46473,81
-15.46459,81
-15.46445,81
-15.46431,81
-15.464165,81
-15.464025,81
-15.463885,81
-15.463745,83
-15.463605,83
-15.463465,83
-15.463325,80
-15.463185,80
-15.463045,83
-15.462905,80
-15.462765,80
-15.462625,80
-15.462485,80
-15.46234,83
-15.4622,80
-15.46206,15
-15.46192,80
-15.46178,80
-15.46164,83
-15.4615,80
-15.46136,80
-15.46122,80
-15.461075,80
-15.460925,83
-15.46078,80
-15.460635,80
-15.46049,80
-15.460345,80
-15.4602,83
-15.46006,80
-15.45992,80
-15.45978,80
-15.45964,80
-15.4595,83
-15.45936,80
-15.45922,80
-15.459075,80
-15.458935,80
-15.458795,83
-15.458655,80
-15.458515,15
-15.458375,80
-15.458235,80
-15.458095,83
-15.457955,80
-15.45781,80
-15.45767,80
-15.45753,80
-15.45739,83
-15.45725,80
-15.45711,80
-15.45697,80
-15.456825,80
-15.456685,83
-15.456545,80
-15.456405,80
-15.456265,80
-15.456125,80
-15.455985,83
-15.455845,80
-15.455705,80
-15.455565,80
-15.455425,80
-15.45528,83
-15.45514,80
-15.455,15
-15.45486,80
-15.45472,80
-15.45458,83
-15.45444,80
-15.4543,80
-15.454155,80
-15.454015,80
-15.453875,83
-15.453735,80
-15.453595,80
-15.453455,80
-15.453315,80
-15.453175,83
-15.453035,80
-15.45289,80
-15.45275,80
-15.45261,80
-15.45247,83
-15.45233,80
-15.45219,80
-15.45205,80
-15.45191,80
-15.45177,83
-15.451625,80
-15.451485,15
-15.451345,80
-15.451205,80
-15.451065,83
-15.450925,80
-15.450785,80
-15.450645,80
-15.44812,80
-15.44798,83
-15.44784,80
-15.4477,80
-15.44756,80
-15.447415,80
-15.447275,83
-15.447135,80
-15.446995,80
-15.446855,80
-15.446715,80
-15.446575,83
-15.446435,80
-15.44629,80
-15.44615,80
-15.44601,80
-15.44587,83
-15.44573,80
-15.44559,15
-15.44545,80
-15.44531,80
-15.44517,83
-15.445025,80
-15.444885,80
-15.444745,80
-15.444605,80
-15.444465,83
-15.444325,80
-15.444185,80
-15.444045,80
-15.4439,83
-15.44376,83
-15.44362,83
-15.44348,80
-15.44334,80
-15.4432,80
-15.44306,83
-15.44292,80
-15.442775,80
-15.442635,80
-15.442495,80
-15.442355,83
-15.442215,80
-15.442075,15
-15.42458,80
-15.424435,80
-15.42429,83
-15.42415,80
-15.42401,80
-15.42387,80
-15.42373,80
-15.42359,83
-15.423445,80
-15.423305,80
-15.423165,80
-15.423025,80
-15.422885,83
-15.422745,80
-15.422605,80
-15.422465,80
-15.42232,80
-15.42218,83
-15.42204,80
-15.4219,80
-15.42176,80
-15.42162,80
-15.42148,83
-15.42134,80
-15.4212,15
-15.42106,80
-15.42092,80
-15.42078,83
-15.42064,80
-15.4205,80
-15.42036,80
-15.42022,80
-15.42008,83
-15.41994,80
-15.4198,80
-15.41966,80
-15.41952,80
-15.41938,83
-15.41924,80
-15.419095,80
-15.418955,80
-15.418815,80
-15.418675,83
-15.418535,80
-15.418395,80
-15.418255,80
-15.41811,80
-15.41797,83
-15.417815,80
-15.41767,15
-15.41753,80
-15.41739,80
-15.41725,83
-15.41665,80
-15.416505,80
-15.41636,80
-15.41621,80
-15.41607,83
-15.41593,80
-15.41579,80
-15.41565,80
-15.41549,80
-15.41535,83
-15.41521,80
-15.41507,80
-15.41491,80
-15.41477,80
-15.414625,83
-15.414485,80
-15.41434,80
-15.4142,80
-15.41406,80
-15.41392,83
-15.41378,80
-15.41364,15
-15.4135,80
-15.413355,80
-15.413215,83
-15.413075,80
-15.412925,80
-15.41278,80
-15.412635,80
-15.41249,83
-15.412345,80
-15.4122,80
-15.41206,80
-15.41192,80
-15.41178,83
-15.41164,80
-15.4115,80
-15.41136,80
-15.411215,80
-15.411075,83
-15.410935,80
-15.410795,80
-15.410655,80
-15.410515,80
-15.410375,83
-15.410235,80
-15.41009,15
-15.40995,80
-15.40981,80
-15.40967,83
-15.40953,80
-15.40939,80
-15.40925,80
-15.40911,80
-15.408965,83
-15.408825,80
-15.408685,80
-15.408545,83
-15.408405,83
-15.408265,83
-15.408125,81
-15.407985,81
-15.407845,81
-15.407705,81
-15.407565,81
-15.407425,81
-15.407285,81
-15.407145,81
-15.407005,81
-15.406865,81
-15.406725,81
-15.406585,81
-15.406445,81
-15.406305,81
-15.406165,81
-15.406025,81
-15.40588,81
